Zeit;Kanal A
6,39999984;0,96985730
6,44999984;0,96985730
6,49999984;0,96985730
6,54999983;0,96985730
6,59999983;0,96985730
6,64999983;0,96985730
6,69999983;0,96985730
6,74999983;0,96985730
6,79999983;0,96985730
6,84999983;0,96985730
6,89999983;0,96985730
6,94999982;0,96985730
6,99999982;0,96985730
7,04999982;0,96985730
7,09999982;0,96985730
7,14999982;0,96985730
7,19999982;0,95121800
7,24999982;0,96985730
7,29999982;0,96985730
7,34999981;0,96985730
7,39999981;0,96985730
7,44999981;0,96985730
7,49999981;0,96985730
7,54999981;1,06317700
7,59999981;0,96985730
7,64999981;0,96985730
7,69999981;0,95121800
7,74999980;0,96985730
7,79999980;0,96985730
7,84999980;0,96985730
7,89999980;0,96985730
7,94999980;0,96985730
7,99999980;0,96985730
8,04999980;0,96985730
8,09999980;0,96985730
8,14999979;0,96985730
8,19999979;0,96985730
8,24999979;0,96985730
8,29999979;0,95121800
8,34999979;0,96985730
8,39999979;0,96985730
8,44999979;0,96985730
8,49999979;0,96985730
8,54999978;0,96985730
8,59999978;0,96985730
8,64999978;0,96985730
8,69999978;0,96985730
8,74999978;0,96985730
8,79999978;0,95121800
8,84999978;0,96985730
8,89999978;0,96985730
8,94999977;0,95121800
8,99999977;0,96985730
9,04999977;0,95121800
9,09999977;0,96985730
9,14999977;0,96985730
9,19999977;0,96985730
9,24999977;0,96985730
9,29999977;0,96985730
9,34999976;0,96985730
9,39999976;0,96985730
9,44999976;0,96985730
9,49999976;0,96985730
9,54999976;0,96985730
9,59999976;0,96985730
9,64999976;0,96985730
9,69999975;0,96985730
9,74999975;0,96985730
9,79999975;0,96985730
9,84999975;0,96985730
9,89999975;0,95121800
9,94999975;0,96985730
9,99999975;0,96985730
10,04999975;0,96985730
10,09999974;0,96985730
10,14999974;0,96985730
10,19999974;0,96985730
10,24999974;0,96985730
10,29999974;0,96985730
10,34999974;0,96985730
10,39999974;0,96985730
10,44999974;0,96985730
10,49999973;0,96985730
10,54999973;0,96985730
10,59999973;0,96985730
10,64999973;0,96985730
10,69999973;0,95121800
10,74999973;0,96985730
10,79999973;0,95121800
10,84999973;0,95121800
10,89999972;0,96985730
10,94999972;0,96985730
10,99999972;0,96985730
11,04999972;0,96985730
11,09999972;0,96985730
11,14999972;0,96985730
11,19999972;0,96985730
11,24999972;0,96985730
11,29999971;0,96985730
11,34999971;0,96985730
11,39999971;0,96985730
11,44999971;0,98855810
11,49999971;0,96985730
11,54999971;0,96985730
11,59999971;0,96985730
11,64999971;0,96985730
11,69999970;0,96985730
11,74999970;0,96985730
11,79999970;0,96985730
11,84999970;0,96985730
11,89999970;0,96985730
11,94999970;0,96985730
11,99999970;0,96985730
12,04999970;0,96985730
12,09999969;0,96985730
12,14999969;0,96985730
12,19999969;0,96985730
12,24999969;0,96985730
12,29999969;0,96985730
12,34999969;0,96985730
12,39999969;0,96985730
12,44999969;0,96985730
12,49999968;0,96985730
12,54999968;0,96985730
12,59999968;0,96985730
12,64999968;0,95121800
12,69999968;1,00719700
12,74999968;0,98855810
12,79999968;0,96985730
12,84999968;0,95121800
12,89999967;0,96985730
12,94999967;0,96985730
12,99999967;0,96985730
13,04999967;0,96985730
13,09999967;0,96985730
13,14999967;0,96985730
13,19999967;0,96985730
13,24999967;0,95121800
13,29999966;0,96985730
13,34999966;0,96985730
13,39999966;0,95121800
13,44999966;0,96985730
13,49999966;0,96985730
13,54999966;0,96985730
13,59999966;0,95121800
13,64999966;0,95121800
13,69999965;0,96985730
13,74999965;0,96985730
13,79999965;0,96985730
13,84999965;0,96985730
13,89999965;0,96985730
13,94999965;0,96985730
13,99999965;0,96985730
14,04999965;0,96985730
14,09999964;0,96985730
14,14999964;0,96985730
14,19999964;0,96985730
14,24999964;0,96985730
14,29999964;0,96985730
14,34999964;0,96985730
14,39999964;0,96985730
14,44999963;0,96985730
14,49999963;0,96985730
14,54999963;0,96985730
14,59999963;0,96985730
14,64999963;0,96985730
14,69999963;0,96985730
14,74999963;0,96985730
14,79999963;0,96985730
14,84999962;0,96985730
14,89999962;0,96985730
14,94999962;0,96985730
14,99999962;0,96985730
15,04999962;0,96985730
15,09999962;0,96985730
15,14999962;0,96985730
15,19999962;0,96985730
15,24999961;0,96985730
15,29999961;0,96985730
15,34999961;0,96985730
15,39999961;0,96985730
15,44999961;0,96985730
15,49999961;0,96985730
15,54999961;0,96985730
15,59999961;0,96985730
15,64999960;0,96985730
15,69999960;0,96985730
15,74999960;0,96985730
15,79999960;0,96985730
15,84999960;0,96985730
15,89999960;0,96985730
15,94999960;0,96985730
15,99999960;0,96985730
16,04999959;0,96985730
16,09999959;0,96985730
16,14999959;0,96985730
16,19999959;0,96985730
16,24999959;0,96985730
16,29999959;0,96985730
16,34999959;0,96985730
16,39999959;0,96985730
16,44999958;0,96985730
16,49999958;0,96985730
16,54999958;0,96985730
16,59999958;0,96985730
16,64999958;0,96985730
16,69999958;0,96985730
16,74999958;0,96985730
16,79999958;0,96985730
16,84999957;0,96985730
16,89999957;0,96985730
16,94999957;0,96985730
16,99999957;0,96985730
17,04999957;0,96985730
17,09999957;0,96985730
17,14999957;0,96985730
17,19999957;0,96985730
17,24999956;0,96985730
17,29999956;0,96985730
17,34999956;0,98855810
17,39999956;0,96985730
17,44999956;0,96985730
17,49999956;0,96985730
17,54999956;0,96985730
17,59999956;0,96985730
17,64999955;0,96985730
17,69999955;0,96985730
17,74999955;0,96985730
17,79999955;0,96985730
17,84999955;0,96985730
17,89999955;0,96985730
17,94999955;0,98855810
17,99999955;0,96985730
18,04999954;0,96985730
18,09999954;0,96985730
18,14999954;0,96985730
18,19999954;0,95121800
18,24999954;0,95121800
18,29999954;0,96985730
18,34999954;0,96985730
18,39999954;0,96985730
18,44999953;0,96985730
18,49999953;0,96985730
18,54999953;0,96985730
18,59999953;0,98855810
18,64999953;0,96985730
18,69999953;0,96985730
18,74999953;0,96985730
18,79999953;0,98855810
18,84999952;0,96985730
18,89999952;0,96985730
18,94999952;0,96985730
18,99999952;0,96985730
19,04999952;0,98855810
19,09999952;0,96985730
19,14999952;0,95121800
19,19999951;0,96985730
19,24999951;0,96985730
19,29999951;0,96985730
19,34999951;0,96985730
19,39999951;0,96985730
19,44999951;0,96985730
19,49999951;0,96985730
19,54999951;0,96985730
19,59999950;0,96985730
19,64999950;0,96985730
19,69999950;0,96985730
19,74999950;0,96985730
19,79999950;0,96985730
19,84999950;0,96985730
19,89999950;0,96985730
19,94999950;0,96985730
19,99999949;0,96985730
20,04999949;0,96985730
20,09999949;0,96985730
20,14999949;0,96985730
20,19999949;0,96985730
20,24999949;0,96985730
20,29999949;0,96985730
20,34999949;0,98855810
20,39999948;0,96985730
20,44999948;0,96985730
20,49999948;0,96985730
20,54999948;0,96985730
20,59999948;0,96985730
20,64999948;0,96985730
20,69999948;0,96985730
20,74999948;0,96985730
20,79999947;0,96985730
20,84999947;0,98855810
20,89999947;0,96985730
20,94999947;0,96985730
20,99999947;0,96985730
21,04999947;0,96985730
21,09999947;0,96985730
21,14999947;0,96985730
21,19999946;0,96985730
21,24999946;0,96985730
21,29999946;0,96985730
21,34999946;0,96985730
21,39999946;0,96985730
21,44999946;0,96985730
21,49999946;0,96985730
21,54999946;0,96985730
21,59999945;0,96985730
21,64999945;0,96985730
21,69999945;0,96985730
21,74999945;0,96985730
21,79999945;0,96985730
21,84999945;0,96985730
21,89999945;0,96985730
21,94999945;0,96985730
21,99999944;0,96985730
22,04999944;0,96985730
22,09999944;0,96985730
22,14999944;0,96985730
22,19999944;0,96985730
22,24999944;0,96985730
22,29999944;0,96985730
22,34999944;0,96985730
22,39999943;0,96985730
22,44999943;0,96985730
22,49999943;0,96985730
22,54999943;0,96985730
22,59999943;0,96985730
22,64999943;0,96985730
22,69999943;0,96985730
22,74999943;0,96985730
22,79999942;0,96985730
22,84999942;0,96985730
22,89999942;0,96985730
22,94999942;0,96985730
22,99999942;0,96985730
23,04999942;0,96985730
23,09999942;0,96985730
23,14999942;0,98855810
23,19999941;0,96985730
23,24999941;0,96985730
23,29999941;0,96985730
23,34999941;0,96985730
23,39999941;0,96985730
23,44999941;0,96985730
23,49999941;0,96985730
23,54999941;0,96985730
23,59999940;0,96985730
23,64999940;0,96985730
23,69999940;0,96985730
23,74999940;0,96985730
23,79999940;0,96985730
23,84999940;0,96985730
23,89999940;0,96985730
23,94999939;0,96985730
23,99999939;0,96985730
24,04999939;0,96985730
24,09999939;0,96985730
24,14999939;0,96985730
24,19999939;0,96985730
24,24999939;0,98855810
24,29999939;0,96985730
24,34999938;0,96985730
24,39999938;0,96985730
24,44999938;0,96985730
24,49999938;0,96985730
24,54999938;0,96985730
24,59999938;0,96985730
24,64999938;0,96985730
24,69999938;0,96985730
24,74999937;0,96985730
24,79999937;0,96985730
24,84999937;0,96985730
24,89999937;0,96985730
24,94999937;0,96985730
24,99999937;0,96985730
25,04999937;0,96985730
25,09999937;0,96985730
25,14999936;0,96985730
25,19999936;0,96985730
25,24999936;0,96985730
25,29999936;0,96985730
25,34999936;0,96985730
25,39999936;0,96985730
25,44999936;0,96985730
25,49999936;0,96985730
25,54999935;0,96985730
25,59999935;0,96985730
25,64999935;0,96985730
25,69999935;0,96985730
25,74999935;0,96985730
25,79999935;0,96985730
25,84999935;0,96985730
25,89999935;0,96985730
25,94999934;0,96985730
25,99999934;0,96985730
26,04999934;0,96985730
26,09999934;0,96985730
26,14999934;0,96985730
26,19999934;0,96985730
26,24999934;0,96985730
26,29999934;0,96985730
26,34999933;0,96985730
26,39999933;0,96985730
26,44999933;0,96985730
26,49999933;0,95121800
26,54999933;0,96985730
26,59999933;0,96985730
26,64999933;0,96985730
26,69999933;0,96985730
26,74999932;0,96985730
26,79999932;0,96985730
26,84999932;0,96985730
26,89999932;0,96985730
26,94999932;0,96985730
26,99999932;0,96985730
27,04999932;0,96985730
27,09999932;0,98855810
27,14999931;0,96985730
27,19999931;0,96985730
27,24999931;0,96985730
27,29999931;0,96985730
27,34999931;0,96985730
27,39999931;0,96985730
27,44999931;0,96985730
27,49999931;0,96985730
27,54999930;0,96985730
27,59999930;0,96985730
27,64999930;0,96985730
27,69999930;0,96985730
27,74999930;0,96985730
27,79999930;0,96985730
27,84999930;0,96985730
27,89999930;0,96985730
27,94999929;0,96985730
27,99999929;0,96985730
28,04999929;0,96985730
28,09999929;0,96985730
28,14999929;0,96985730
28,19999929;0,96985730
28,24999929;0,96985730
28,29999929;0,91393950
28,34999928;0,96985730
28,39999928;0,96985730
28,44999928;0,96985730
28,49999928;0,96985730
28,54999928;0,96985730
28,59999928;0,96985730
28,64999928;0,96985730
28,69999927;0,96985730
28,74999927;0,96985730
28,79999927;0,96985730
28,84999927;0,96985730
28,89999927;0,96985730
28,94999927;0,96985730
28,99999927;0,96985730
29,04999927;0,95121800
29,09999926;0,96985730
29,14999926;0,95121800
29,19999926;0,98855810
29,24999926;0,96985730
29,29999926;0,96985730
29,34999926;0,95121800
29,39999926;0,96985730
29,44999926;0,96985730
29,49999925;0,96985730
29,54999925;0,96985730
29,59999925;0,96985730
29,64999925;0,96985730
29,69999925;0,96985730
29,74999925;0,96985730
29,79999925;0,96985730
29,84999925;0,96985730
29,89999924;0,96985730
29,94999924;0,96985730
29,99999924;0,96985730
30,04999924;0,96985730
30,09999924;0,96985730
30,14999924;0,96985730
30,19999924;0,96985730
30,24999924;0,96985730
30,29999923;0,96985730
30,34999923;0,96985730
30,39999923;0,96985730
30,44999923;0,96985730
30,49999923;0,96985730
30,54999923;0,96985730
30,59999923;0,96985730
30,64999923;0,96985730
30,69999922;0,96985730
30,74999922;0,96985730
30,79999922;0,96985730
30,84999922;0,96985730
30,89999922;0,96985730
30,94999922;0,96985730
30,99999922;0,96985730
31,04999922;0,96985730
31,09999921;0,96985730
31,14999921;0,96985730
31,19999921;0,96985730
31,24999921;0,96985730
31,29999921;0,96985730
31,34999921;0,96985730
31,39999921;0,96985730
31,44999921;0,96985730
31,49999920;0,95121800
31,54999920;0,96985730
31,59999920;0,96985730
31,64999920;0,96985730
31,69999920;0,96985730
31,74999920;0,96985730
31,79999920;0,96985730
31,84999920;0,96985730
31,89999919;0,96985730
31,94999919;0,96985730
31,99999919;0,96985730
32,04999919;0,96985730
32,09999919;0,96985730
32,14999919;0,96985730
32,19999919;0,96985730
32,24999919;0,96985730
32,29999918;0,96985730
32,34999918;0,96985730
32,39999918;0,96985730
32,44999918;0,96985730
32,49999918;0,96985730
32,54999918;0,98855810
32,59999918;0,96985730
32,64999918;0,96985730
32,69999917;0,96985730
32,74999917;0,96985730
32,79999917;0,96985730
32,84999917;0,95121800
32,89999917;0,96985730
32,94999917;0,96985730
32,99999917;0,96985730
33,04999917;0,96985730
33,09999916;0,98855810
33,14999916;0,96985730
33,19999916;0,96985730
33,24999916;0,96985730
33,29999916;0,96985730
33,34999916;0,96985730
33,39999916;0,96985730
33,44999915;0,95121800
33,49999915;0,96985730
33,54999915;0,96985730
33,59999915;0,96985730
33,64999915;0,93257870
33,69999915;0,96985730
33,74999915;0,96985730
33,79999915;0,96985730
33,84999914;0,96985730
33,89999914;0,96985730
33,94999914;0,95121800
33,99999914;0,96985730
34,04999914;0,96985730
34,09999914;0,96985730
34,14999914;0,96985730
34,19999914;0,96985730
34,24999913;0,96985730
34,29999913;0,96985730
34,34999913;0,96985730
34,39999913;0,96985730
34,44999913;0,96985730
34,49999913;0,96985730
34,54999913;0,96985730
34,59999913;0,96985730
34,64999912;0,96985730
34,69999912;0,96985730
34,74999912;0,96985730
34,79999912;0,96985730
34,84999912;0,96985730
34,89999912;0,96985730
34,94999912;0,96985730
34,99999912;0,96985730
35,04999911;0,96985730
35,09999911;0,96985730
35,14999911;0,96985730
35,19999911;0,96985730
35,24999911;0,95121800
35,29999911;0,96985730
35,34999911;0,96985730
35,39999911;0,96985730
35,44999910;0,96985730
35,49999910;0,96985730
35,54999910;0,96985730
35,59999910;0,96985730
35,64999910;0,96985730
35,69999910;0,96985730
35,74999910;0,96985730
35,79999910;0,96985730
35,84999909;0,96985730
35,89999909;0,96985730
35,94999909;0,96985730
35,99999909;0,96985730
36,04999909;0,96985730
36,09999909;1,00719700
36,14999909;0,96985730
36,19999909;0,96985730
36,24999908;0,96985730
36,29999908;0,95121800
36,34999908;0,96985730
36,39999908;0,96985730
36,44999908;0,96985730
36,49999908;0,96985730
36,54999908;0,96985730
36,59999908;0,96985730
36,64999907;0,96985730
36,69999907;0,96985730
36,74999907;0,96985730
36,79999907;0,96985730
36,84999907;0,96985730
36,89999907;0,96985730
36,94999907;0,96985730
36,99999907;0,98855810
37,04999906;0,96985730
37,09999906;0,96985730
37,14999906;0,96985730
37,19999906;0,96985730
37,24999906;0,96985730
37,29999906;0,96985730
37,34999906;0,96985730
37,39999906;0,96985730
37,44999905;0,96985730
37,49999905;0,96985730
37,54999905;0,96985730
37,59999905;0,96985730
37,64999905;0,96985730
37,69999905;0,96985730
37,74999905;0,96985730
37,79999905;0,96985730
37,84999904;0,96985730
37,89999904;0,96985730
37,94999904;0,96985730
37,99999904;0,96985730
38,04999904;0,96985730
38,09999904;0,96985730
38,14999904;0,96985730
38,19999903;0,96985730
38,24999903;0,96985730
38,29999903;0,96985730
38,34999903;0,96985730
38,39999903;0,96985730
38,44999903;0,95121800
38,49999903;0,96985730
38,54999903;0,95121800
38,59999902;0,95121800
38,64999902;0,96985730
38,69999902;0,95121800
38,74999902;0,96985730
38,79999902;0,96985730
38,84999902;0,95121800
38,89999902;0,96985730
38,94999902;0,96985730
38,99999901;0,96985730
39,04999901;0,96985730
39,09999901;0,96985730
39,14999901;0,96985730
39,19999901;0,96985730
39,24999901;0,96985730
39,29999901;0,96985730
39,34999901;0,96985730
39,39999900;0,96985730
39,44999900;0,96985730
39,49999900;0,96985730
39,54999900;0,98855810
39,59999900;0,96985730
39,64999900;0,95121800
39,69999900;0,96985730
39,74999900;0,95121800
39,79999899;0,96985730
39,84999899;0,96985730
39,89999899;0,96985730
39,94999899;0,96985730
39,99999899;0,96985730
40,04999899;0,96985730
40,09999899;0,96985730
40,14999899;0,96985730
40,19999898;0,96985730
40,24999898;0,96985730
40,29999898;0,95121800
40,34999898;0,96985730
40,39999898;0,96985730
40,44999898;0,96985730
40,49999898;0,96985730
40,54999898;0,96985730
40,59999897;0,96985730
40,64999897;0,96985730
40,69999897;0,96985730
40,74999897;0,96985730
40,79999897;0,96985730
40,84999897;0,96985730
40,89999897;0,96985730
40,94999897;0,96985730
40,99999896;0,98855810
41,04999896;0,96985730
41,09999896;0,96985730
41,14999896;0,96985730
41,19999896;0,96985730
41,24999896;0,96985730
41,29999896;0,96985730
41,34999896;0,96985730
41,39999895;0,98855810
41,44999895;0,96985730
41,49999895;0,95121800
41,54999895;0,96985730
41,59999895;0,96985730
41,64999895;0,96985730
41,69999895;0,96985730
41,74999895;0,96985730
41,79999894;0,96985730
41,84999894;0,96985730
41,89999894;0,96985730
41,94999894;0,96985730
41,99999894;0,96985730
42,04999894;0,96985730
42,09999894;0,96985730
42,14999894;0,96985730
42,19999893;0,96985730
42,24999893;0,98855810
42,29999893;0,95121800
42,34999893;0,96985730
42,39999893;0,96985730
42,44999893;0,96985730
42,49999893;0,96985730
42,54999893;0,96985730
42,59999892;0,96985730
42,64999892;0,96985730
42,69999892;0,96985730
42,74999892;0,96985730
42,79999892;0,96985730
42,84999892;0,96985730
42,89999892;0,96985730
42,94999891;0,96985730
42,99999891;0,96985730
43,04999891;0,96985730
43,09999891;0,96985730
43,14999891;0,96985730
43,19999891;0,95121800
43,24999891;0,96985730
43,29999891;0,96985730
43,34999890;0,96985730
43,39999890;0,96985730
43,44999890;0,96985730
43,49999890;0,96985730
43,54999890;0,96985730
43,59999890;0,96985730
43,64999890;0,96985730
43,69999890;0,96985730
43,74999889;0,96985730
43,79999889;0,96985730
43,84999889;0,98855810
43,89999889;0,96985730
43,94999889;0,96985730
43,99999889;0,96985730
44,04999889;0,96985730
44,09999889;0,96985730
44,14999888;0,96985730
44,19999888;0,96985730
44,24999888;0,96985730
44,29999888;0,95121800
44,34999888;0,96985730
44,39999888;0,96985730
44,44999888;0,96985730
44,49999888;0,96985730
44,54999887;0,96985730
44,59999887;0,96985730
44,64999887;0,96985730
44,69999887;0,96985730
44,74999887;0,96985730
44,79999887;0,96985730
44,84999887;0,96985730
44,89999887;0,95121800
44,94999886;0,96985730
44,99999886;0,96985730
45,04999886;0,96985730
45,09999886;0,96985730
45,14999886;0,96985730
45,19999886;0,96985730
45,24999886;0,96985730
45,29999886;0,95121800
45,34999885;0,96985730
45,39999885;0,96985730
45,44999885;0,96985730
45,49999885;0,96985730
45,54999885;0,96985730
45,59999885;0,96985730
45,64999885;0,96985730
45,69999885;0,96985730
45,74999884;0,96985730
45,79999884;0,96985730
45,84999884;0,96985730
45,89999884;0,96985730
45,94999884;0,96985730
45,99999884;0,96985730
46,04999884;0,96985730
46,09999884;0,96985730
46,14999883;0,96985730
46,19999883;0,96985730
46,24999883;0,96985730
46,29999883;0,96985730
46,34999883;0,96985730
46,39999883;0,96985730
46,44999883;0,96985730
46,49999883;0,96985730
46,54999882;0,96985730
46,59999882;0,96985730
46,64999882;0,96985730
46,69999882;0,96985730
46,74999882;0,96985730
46,79999882;0,96985730
46,84999882;0,96985730
46,89999882;0,96985730
46,94999881;0,96985730
46,99999881;0,96985730
47,04999881;0,96985730
47,09999881;0,96985730
47,14999881;0,96985730
47,19999881;0,96985730
47,24999881;0,96985730
47,29999881;0,96985730
47,34999880;0,96985730
47,39999880;0,96985730
47,44999880;0,96985730
47,49999880;0,96985730
47,54999880;0,96985730
47,59999880;0,96985730
47,64999880;0,96985730
47,69999879;0,96985730
47,74999879;0,96985730
47,79999879;0,96985730
47,84999879;0,96985730
47,89999879;0,96985730
47,94999879;0,96985730
47,99999879;0,96985730
48,04999879;0,95121800
48,09999878;0,96985730
48,14999878;0,96985730
48,19999878;0,96985730
48,24999878;0,96985730
48,29999878;0,96985730
48,34999878;0,96985730
48,39999878;0,96985730
48,44999878;0,96985730
48,49999877;0,96985730
48,54999877;0,96985730
48,59999877;0,96985730
48,64999877;1,00719700
48,69999877;0,96985730
48,74999877;0,96985730
48,79999877;0,96985730
48,84999877;0,98855810
48,89999876;0,96985730
48,94999876;0,96985730
48,99999876;0,96985730
49,04999876;0,96985730
49,09999876;0,96985730
49,14999876;0,96985730
49,19999876;0,96985730
49,24999876;0,96985730
49,29999875;0,96985730
49,34999875;0,96985730
49,39999875;0,96985730
49,44999875;0,96985730
49,49999875;0,96985730
49,54999875;0,96985730
49,59999875;0,96985730
49,64999875;0,96985730
49,69999874;0,95121800
49,74999874;0,96985730
49,79999874;0,96985730
49,84999874;0,96985730
49,89999874;0,96985730
49,94999874;0,96985730
49,99999874;0,96985730
50,04999874;0,96985730
50,09999873;0,95121800
50,14999873;0,96985730
